Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Roentgen,@ronaldgem,2024-10-28T14:28:37.000Z,False,"Kung ang tanging silbi nina ""Sens."" Bato Dela Rosa, Bong Go at Francis Tolentino ay ipagtanggol si Duterte, wag na lang silang iboto sa #Halalan2025. Mag-apply na lang silang security ni Duterte. O kaya samahan na lang nila si Duterte sa ICC.",1,8,49,976,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1928738836429131776/dW7AkuZ3_bigger.jpg,https://x.com/ronaldgem/status/1850907527527203184,tweet_id:1850907527527203184
Roentgen,@ronaldgem,2024-10-20T14:01:38.000Z,False,"Tama, mga loyalista. Wag nang iboto ang mga Duterte at DDS sa Senado at Kongreso sa #Halalan2025.

Iboto niyo na lang sina Kiko, Bam at Leila (ML Party-list) na handang makipagtulungan kesa kina Bong Go , Bato, etc. na mga solid DDS.",1,14,58,2.3K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1928738836429131776/dW7AkuZ3_bigger.jpg,https://x.com/ronaldgem/status/1848001634544295963,tweet_id:1848001634544295963
Jesus Falcis,@jesusfalcis,2024-10-14T10:36:55.000Z,True,"“Nakinabang kayo ah!”Bong Go, sinusumbatan mga Kongresista sa mga naitulong ni Duterte. Ano bang pakinabang yan? Nakasalalay kay Duterte ang pork barrel nila. Siempre papalakpak at sisipsip sila at makikipag plastikan.#Halalan2025#DavaoDeathSquad",213,178,643,151K,"['#Halalan2025', '#DavaoDeathSquad']",[],['\\U0001f911'],https://pbs.twimg.com/profile_images/822541032084688896/BgXtfmoR_bigger.jpg,https://x.com/jesusfalcis/status/1845775786747601375,tweet_id:1845775786747601375
Jesus Falcis,@jesusfalcis,2024-10-14T10:08:00.000Z,True,"Nakinabang saan?

At bakit mo sinusumbat yan sa mga Kongresista at taumbayan??Bong Go, maghanda ka na sa buhay kulungan.#Halalan2025",82,181,739,42K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/822541032084688896/BgXtfmoR_bigger.jpg,https://x.com/jesusfalcis/status/1845768512478065011,tweet_id:1845768512478065011
ABS-CBN News,@ABSCBNNews,2024-10-08T00:30:00.000Z,True,"Former beauty queen Samantha Panlilio serves as the second nominee for the Agimat party-list, joining first nominee and incumbent Rep. Bryan Revilla, who is the son of actor-politicians Ramon Revilla Jr. and Lani Mercado. #Halalan2025 

READ: news.abs-cbn.com/lifestyle/2024
…",15,26,71,24K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_bigger.jpg,https://x.com/ABSCBNNews/status/1843448725555032383,tweet_id:1843448725555032383
#PunchTheLies,@PunchTheLies,2024-10-07T07:26:15.000Z,True,"Throwback: Paalala para sa #Halalan2025.

“Nakataya dito ang pangalang Bong Revilla, ang pangalan ko; Atin ang pulis; ang COMELEC, mahirap mang sabihin, pero hindi tayo papadaya...malamang tayo pa ang mandaya; P*****i** nila; Malacañang nakasuporta sa atin.”

Maging mapanuri!",61,1.2K,2.1K,231K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1527031033975152647/yVnjD_ie_bigger.jpg,https://x.com/PunchTheLies/status/1843191090121474230,tweet_id:1843191090121474230
Detective Mask 名探偵マスク,@DetectiveMask,2024-10-07T05:31:10.000Z,False,"Is it just me, or did the 2025 Makabayan senatorial slate trigger a domino effect of more personalities coming up with a surprise senatorial run?

From 1-Rider's Bonifacio Bosita, to Manibela's Mar Valbuena, to fisherman & Magsaysay awardee Roberto Ballon.#Halalan2025",0,7,28,1K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1953317529147064321/FvP6R5yU_bigger.jpg,https://x.com/DetectiveMask/status/1843162129614217608,tweet_id:1843162129614217608
ABS-CBN News,@ABSCBNNews,2024-10-07T03:30:02.000Z,True,"LOOK: Dozens of supporters of incumbent Senator Bong Revilla have filled the Quirino Grandstand, cheering, waving their tarpaulins and dancing to music.Revilla is hoping to be reelected to the Senate. | via  #Halalan2025",408,110,57,65K,['#Halalan2025'],['@PaigeJavier'],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_bigger.jpg,https://x.com/ABSCBNNews/status/1843131646083731625,tweet_id:1843131646083731625
Philstar.com,@PhilstarNews,2024-10-06T03:39:41.000Z,True,"JIMMY BONDOC FILES COC

Singer and lawyer Jimmy Bondoc has joined the roster of showbiz personalities who are gunning for Senate seats in the 2025 midterm elections. #COCFiling #Eleksyon2025Read: philstar.com/entertainment/
…",40,19,70,11K,"['#COCFiling', '#Eleksyon2025']",[],[],https://pbs.twimg.com/profile_images/1680030555533094914/SYPGXvTB_bigger.png,https://x.com/PhilstarNews/status/1842771683914183064,tweet_id:1842771683914183064
ABS-CBN News,@ABSCBNNews,2024-10-06T01:20:02.000Z,True,"TINGNAN: Dumating na rin sa Manila Hotel ang singer na si Jimmy Bondoc para sa paghahain ng Certificate of Candidacy sa pagkasenador ngayong Linggo, Oktubre 6. 

Kasama niya si Senador Robin Padilla. #Halalan2025 | via ",266,87,207,83K,['#Halalan2025'],['@jeffreyhernaez'],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_bigger.jpg,https://x.com/ABSCBNNews/status/1842736541791359402,tweet_id:1842736541791359402
ABS-CBN News,@ABSCBNNews,2024-10-04T10:13:00.000Z,True,"LOOK: Bong Rodriguez, who used to be the regional campaign manager of former Vice President Leni Robredo, has filed his certificate of candidacy for Camarines Sur governor.  

He will go against Rep. LRay Villafuerte who is also running for the same position. #Halalan2025 | via",40,362,3K,144K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_bigger.jpg,https://x.com/ABSCBNNews/status/1842145890917879951,tweet_id:1842145890917879951
ABS-CBN News,@ABSCBNNews,2024-10-01T07:21:59.000Z,True,"Cavite 1st District Congressman Jolo Revilla and his mother, Cavite 2nd District Congresswoman Lani Revilla, have officially filed their certificates of candidacy, both seeking a second term. #Halalan2025 | via ",223,343,104,380K,['#Halalan2025'],['@KrishnanGaniel'],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_bigger.jpg,https://x.com/ABSCBNNews/status/1841015690075259099,tweet_id:1841015690075259099
iMPACT Leadership,@iMPACTPH2019,2024-09-29T15:45:50.000Z,True,"PDP FIELDS SALVADOR, DELA ROSA, GO FOR SENATE

The once-ruling Partido Demokratiko Pilipino, chaired by former President Rodrigo Duterte, has formally announced the senatorial candidacies of actor Philip Salvador and reelectionists Bato Dela Rosa and Bong Go for #Halalan2025.",72,28,28,11K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1713681702726651904/8YeAQ_vn_bigger.jpg,https://x.com/iMPACTPH2019/status/1840417713287754047,tweet_id:1840417713287754047
Informed PH,@informedph2,2024-09-26T03:48:44.000Z,True,"President @ endorses the administration senatorial slate for #Eleksyon2025.
 
Benhur Abalos
Abby Binay
Pia Cayetano
Ping Lacson
Lito Lapid
Imee Marcos
Manny PacquiaoBong RevillaTito Sotto
Francis Tolentino
Erwin Tulfo
Camille Villar#AbalosAko ctto",17,8,41,3.3K,"['#Eleksyon2025', '#AbalosAko']",['@bongbongmarcos'],[],https://pbs.twimg.com/profile_images/1961468802409119744/jB35BrRp_bigger.jpg,https://x.com/informedph2/status/1839150083625156699,tweet_id:1839150083625156699
ABS-CBN News,@ABSCBNNews,2024-09-20T14:43:19.000Z,True,"LOOK: PDP Laban announces the nomination of Senators Christopher “Bong” Go and Ronald “Bato” Dela Rosa, as well as celebrity Philip Salvador, as part of the party’s senatorial lineup in the upcoming #Halalan2025.

The party also named Senator Robin Padilla as their national",780,296,440,124K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_bigger.jpg,https://x.com/ABSCBNNews/status/1837140489608548838,tweet_id:1837140489608548838
ABS-CBN News,@ABSCBNNews,2024-09-20T07:26:57.000Z,True,"LOOK: Senator Ramon Revilla, Jr. is the sole nominee for Senator of the Lakas CMD Party in #Halalan2025. The party held its convention in Malacañang on Friday, September 20.Revilla is currently party chair. | via  

(: Office of Senator Revilla)",69,11,21,12K,['#Halalan2025'],['@RG_Cruz12479'],['\\U0001f4f7'],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_bigger.jpg,https://x.com/ABSCBNNews/status/1837030672709603752,tweet_id:1837030672709603752
iMPACT Leadership,@iMPACTPH2019,2024-09-20T06:48:26.000Z,True,"LAKAS-CMD NAMES REVILLA AS CANDIDATE FOR SENATERevilla's nomination was formalized in Resolution No. 3, adopted during the party's national convention, which was presided over by House Speaker Martin Romualdez, the party's president, at Aguado in Malacañang. #Halalan2025",54,11,26,5.6K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1713681702726651904/8YeAQ_vn_bigger.jpg,https://x.com/iMPACTPH2019/status/1837020979756949605,tweet_id:1837020979756949605
ABS-CBN News,@ABSCBNNews,2024-09-08T15:10:00.000Z,True,"JUST IN: Vlogger Mocha Uson to run for Manila councilor.

Uson is part of former Manila Mayor Isko Moreno Domagoso’s Aksyon Demokratiko slate.

Their other bets include Domagoso’s son, Joaquin Domagoso, actor-councilor Lou Veloso, and ex-PBA player Bong Alvarez. #Halalan2025 |",295,272,204,104K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_bigger.jpg,https://x.com/ABSCBNNews/status/1832798547684856219,tweet_id:1832798547684856219
ABS-CBN News,@ABSCBNNews,2024-08-26T05:06:57.000Z,True,"The Makabayan bloc announces its senatorial slate for the 2025 midterm elections at Liwasang Bonifacio during the observance of National Heroes Day on Monday, August 26, 2024. #Halalan2025 

From left to right: 
Mody Floranda
Jocelyn Andamo
Teddy Casiño
Arlene Brosas
Ronnel",58,574,1.8K,160K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_bigger.jpg,https://x.com/ABSCBNNews/status/1827935745828647177,tweet_id:1827935745828647177
Tinig ng Plaridel,@tinigngplaridel,2024-08-26T04:03:13.000Z,False,WATCH: Cheers of support echo at Liwasang Bonifacio as Makabayan bloc's 10 senatorial candidates for #Halalan2025 join arms after airing their platforms and advocacies.,3,24,79,3.4K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1967931825571106819/Jes8Zkp4_bigger.jpg,https://x.com/tinigngplaridel/status/1827919704918479318,tweet_id:1827919704918479318
Tinig ng Plaridel,@tinigngplaridel,2024-08-26T02:16:28.000Z,False,"LOOK: On #NationalHeroesDay2024, progressive groups and supporters of the Makabayan bloc convene at Liwasang Bonifacio to register their campaigns for the coalition’s Senate bets in the 2025 midterm polls.#Halalan2025",1,12,22,1.5K,"['#NationalHeroesDay2024', '#Halalan2025']",[],[],https://pbs.twimg.com/profile_images/1967931825571106819/Jes8Zkp4_bigger.jpg,https://x.com/tinigngplaridel/status/1827892838740398386,tweet_id:1827892838740398386
Detective Mask 名探偵マスク,@DetectiveMask,2024-06-26T13:03:17.000Z,False,"Between Baron Geisler liking my tweet calling for France Castro to be DepEd Secretary and Bong Revilla working closely with Castro to pass a new law...

Will we suddenly see many celebrities coming out to support France Castro for Senator? #Halalan2025",0,2,27,1.4K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1953317529147064321/FvP6R5yU_bigger.jpg,https://x.com/DetectiveMask/status/1805949956081275051,tweet_id:1805949956081275051
PCIJ,@PCIJdotOrg,2024-05-13T03:12:17.000Z,False,"At least 14 potential senatorial candidates have spent over the last three months P3.54 million to boost their posts on the social media platform.

Read more: pcij.org/2024/05/13/bon
…   #PHvote",2,26,26,7.4K,['#PHvote'],[],[],https://pbs.twimg.com/profile_images/1785506948806557696/8NPZK8F2_bigger.jpg,https://x.com/PCIJdotOrg/status/1789856163607048438,tweet_id:1789856163607048438
iMPACT Leadership,@iMPACTPH2019,2024-05-12T11:59:59.000Z,True,"ANG SINUNGALING AY KAPATID NG MAGNANAKAW?

Sen. Bong Revilla, Jr. will seek reelection in #Halalan2025, according to his son, Cavite 1st District Rep. Jolo Revilla.

In 2023, Revilla said he had no plans to run when his term ends in 2025.",10,40,83,10K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1713681702726651904/8YeAQ_vn_bigger.jpg,https://x.com/iMPACTPH2019/status/1789626572233978013,tweet_id:1789626572233978013
